x,y,z,status
-9255,-780,12555,0
-9252,-803,12569,0
-9251,-795,12549,0
-9252,-790,12604,0
-9258,-798,12618,0
-9256,-799,12594,0
-9240,-814,12595,0
-9252,-796,12552,0
-9255,-798,12584,0
-9246,-806,12583,0
-9279,-791,12596,0
-9257,-786,12580,0
-9249,-768,12588,0
-9242,-779,12558,0
-9258,-809,12572,0
-9242,-784,12607,0
-9262,-785,12564,0
-9242,-777,12549,0
-9256,-792,12603,0
-9274,-802,12579,0
-9260,-788,12560,0
-9266,-803,12604,0
-9273,-780,12585,0
-9246,-787,12577,0
-9235,-792,12581,0
-9252,-805,12580,0
-9271,-793,12566,0
-9235,-802,12614,0
-9258,-790,12574,0
-9250,-788,12551,0
-9244,-774,12558,0
-9239,-785,12586,0
-9266,-794,12584,0
-9252,-781,12571,0
-9264,-775,12540,0
-9257,-799,12564,0
-9281,-808,12573,0
-9239,-798,12571,0
-9266,-799,12585,0
-9248,-785,12570,0
-9265,-820,12550,0
-9285,-796,12609,0
-9262,-806,12585,0
-9247,-802,12571,0
-9283,-797,12588,0
-9263,-803,12591,0
-9245,-795,12578,0
-9261,-772,12575,0
-9259,-790,12575,0
-9242,-789,12588,0
-9272,-802,12595,0
-9276,-791,12619,0
-9245,-777,12562,0
-9246,-796,12565,0
-9256,-799,12563,0
-9264,-773,12594,0
-9270,-786,12542,0
-9247,-769,12566,0
-9252,-783,12587,0
-9266,-791,12571,0
-9248,-814,12574,0
-9288,-784,12597,0
-9257,-799,12593,0
-9266,-784,12577,0
-9254,-793,12567,0
-9250,-805,12575,0
-9237,-788,12601,0
-9294,-803,12608,0
-9264,-798,12592,0
-9267,-793,12585,0
-9269,-789,12580,0
-9254,-801,12572,0
-9247,-787,12587,0
-9265,-805,12610,0
-9254,-788,12597,0
-9258,-772,12570,0
-9230,-765,12619,0
-9256,-749,12591,0
-9254,-794,12624,0
-9236,-794,12590,0
-9271,-782,12570,0
-9255,-805,12544,0
-9255,-801,12595,0
-9268,-790,12578,0
-9266,-801,12617,0
-9268,-798,12582,0
-9246,-791,12586,0
-9257,-791,12609,0
-9237,-763,12569,0
-9258,-794,12582,0
-9262,-775,12601,0
-9242,-784,12575,0
-9281,-810,12545,0
-9240,-773,12584,0
-9250,-768,12621,0
-9240,-776,12573,0
-9254,-791,12574,0
-9250,-785,12592,0
-9246,-792,12602,0
-9209,-765,12561,0
-9238,-760,12581,0
-9266,-794,12577,0
-9265,-774,12571,0
-9274,-794,12596,0
-9260,-790,12587,0
-9254,-780,12576,0
-9257,-799,12574,0
-9261,-779,12566,0
-9280,-772,12575,0
-9264,-798,12594,0
-9271,-779,12567,0
-9249,-774,12596,0
-9257,-804,12597,0
-9252,-815,12564,0
-9265,-795,12565,0
-9228,-780,12564,0
-9258,-798,12578,0
-9260,-775,12586,0
-9260,-797,12586,0
-9270,-800,12598,0
-9261,-763,12593,0
-9242,-778,12568,0
-9257,-799,12575,0
-9222,-800,12604,0
-9246,-808,12576,0
-9247,-788,12569,0
-9264,-796,12576,0
-9266,-778,12555,0
-9254,-785,12596,0
-9251,-776,12587,0
-9253,-784,12564,0
-9244,-793,12599,0
-9249,-792,12559,0
-9258,-783,12591,0
-9261,-773,12580,0
-9249,-768,12564,0
-9268,-762,12594,0
-9270,-783,12590,0
-9243,-797,12564,0
-9227,-791,12581,0
-9245,-773,12586,0
-9262,-783,12559,0
-9251,-795,12588,0
-9238,-800,12568,0
-9246,-792,12557,0
-9256,-774,12583,0
-9257,-780,12579,0
-9243,-761,12558,0
-9259,-796,12589,0
-9250,-776,12604,0
-9277,-763,12575,0
-9254,-776,12568,0
-9255,-796,12573,0
-9257,-780,12610,0
-9256,-816,12567,0
-9267,-803,12575,0
-9258,-777,12566,0
-9266,-787,12567,0
-9251,-801,12592,0
-9242,-788,12578,0
-9249,-765,12576,0
-9246,-796,12550,0
-9255,-787,12597,0
-9263,-794,12573,0
-9259,-804,12554,0
-9253,-790,12588,0
-9242,-768,12589,0
-9247,-792,12601,0
-9246,-805,12560,0
-9262,-800,12592,0
-9233,-793,12572,0
-9245,-788,12596,0
-9233,-800,12552,0
-9270,-811,12574,0
-9248,-798,12598,0
-9255,-784,12609,0
-9239,-770,12601,0
-9253,-770,12573,0
-9257,-795,12547,0
-9224,-800,12569,0
-9253,-786,12596,0
-9246,-787,12567,0
-9259,-784,12596,0
-9256,-777,12565,0
-9255,-820,12580,0
-9243,-792,12545,0
-9269,-797,12578,0
-9248,-796,12554,0
-9260,-799,12554,0
-9237,-789,12593,0
-9221,-781,12604,0
-9275,-798,12588,0
-9263,-752,12579,0
-9288,-787,12581,0
-9284,-813,12600,0
-9264,-775,12601,0
-9256,-800,12605,0
-9238,-789,12573,0
-9251,-778,12602,0
-9251,-803,12605,0
-9242,-806,12599,0
-9253,-776,12562,0
-9260,-760,12626,0
-9265,-772,12603,0
-9259,-775,12577,0
-9259,-795,12556,0
-9266,-803,12585,0
-9243,-755,12615,0
-9245,-805,12580,0
-9260,-803,12572,0
-9243,-780,12584,0
-9273,-777,12594,0
-9232,-778,12581,0
-9258,-787,12567,0
-9261,-779,12567,0
-9269,-782,12577,0
-9239,-807,12598,0
-9256,-797,12578,0
-9267,-786,12590,0
-9261,-782,12596,0
-9252,-780,12612,0
-9237,-771,12574,0
-9250,-792,12580,0
-9238,-801,12553,0
-9241,-792,12589,0
-9278,-811,12581,0
-9253,-794,12528,0
-9259,-792,12568,0
-9258,-790,12593,0
-9244,-795,12583,0
-9249,-801,12598,0
-9256,-784,12562,0
-9267,-799,12588,0
-9251,-772,12596,0
-9235,-811,12580,0
-9252,-780,12584,0
-9248,-805,12579,0
-9262,-805,12560,0
-9269,-769,12587,0
-9254,-800,12560,0
-9273,-769,12598,0
-9259,-789,12632,0
-9259,-796,12622,0
-9251,-783,12594,0
-9224,-790,12549,0
-9246,-768,12545,0
-9254,-791,12611,0
-9252,-790,12556,0
-9233,-816,12540,0
-9250,-782,12585,0
-9247,-763,12566,0
-9256,-763,12574,0
-9249,-804,12592,0
-9259,-789,12577,0
-9232,-780,12579,0
-9255,-788,12565,0
-9236,-791,12567,0
-9243,-784,12554,0
-9246,-807,12567,0
-9240,-814,12578,0
-9247,-784,12540,0
-9229,-790,12574,0
-9260,-786,12579,0
-9243,-815,12588,0
-9273,-770,12588,0
-9260,-770,12578,0
-9242,-782,12592,0
-9249,-797,12597,0
-9252,-775,12572,0
-9243,-801,12603,0
-9249,-789,12589,0
-9255,-785,12553,0
-9248,-780,12585,0
-9259,-771,12578,0
-9235,-800,12601,0
-9247,-794,12540,0
-9239,-790,12611,0
-9266,-783,12560,0
-9251,-785,12541,0
-9251,-791,12587,0
-9258,-794,12598,0
-9252,-787,12576,0
-9249,-772,12597,0
-9268,-790,12592,0
-9284,-811,12584,0
-9238,-790,12563,0
-9238,-782,12584,0
-9249,-775,12570,0
-9242,-785,12589,0
-9246,-791,12575,0
-9247,-804,12592,0
-9254,-768,12596,0
-9268,-773,12611,0
-9256,-792,12606,0
-9257,-780,12600,0
-9246,-779,12625,0
-9248,-804,12585,0
-9248,-766,12572,0
-9246,-792,12559,0
-9233,-788,12594,0
-9255,-783,12581,0
-9246,-808,12598,0
-9256,-803,12602,0
-9257,-791,12583,0
-9245,-808,12591,0
-9251,-805,12586,0
-9237,-787,12600,0
-9239,-795,12574,0
-9258,-765,12589,0
-9244,-770,12624,0
-9268,-798,12577,0
-9280,-804,12547,0
-9235,-773,12604,0
-9269,-797,12594,0
-9254,-772,12582,0
-9276,-778,12556,0
-9271,-790,12557,0
-9265,-784,12570,0
-9248,-778,12577,0
-9260,-783,12602,0
-9261,-782,12576,0
-9254,-796,12591,0
-9255,-792,12576,0
-9258,-781,12597,0
-9254,-801,12570,0
-9243,-807,12580,0
-9268,-796,12584,0
-9271,-790,12554,0
-9226,-779,12581,0
-9265,-804,12573,0
-9258,-775,12590,0
-9272,-764,12578,0
-9264,-785,12583,0
-9246,-804,12603,0
-9252,-795,12574,0
-9272,-800,12607,0
-9257,-784,12577,0
-9256,-788,12583,0
-9256,-791,12581,0
-9241,-792,12601,0
-9246,-800,12576,0
-9260,-796,12615,0
-9245,-771,12599,0
-9257,-786,12573,0
-9264,-785,12573,0
-9277,-789,12551,0
-9274,-771,12588,0
-9248,-795,12621,0
-9251,-788,12557,0
-9269,-789,12570,0
-9272,-807,12601,0
-9262,-779,12597,0
-9253,-784,12571,0
-9263,-798,12589,0
-9244,-786,12574,0
-9263,-809,12585,0
-9266,-814,12581,0
-9260,-799,12633,0
-9241,-785,12578,0
-9256,-781,12593,0
-9245,-787,12600,0
-9260,-801,12605,0
-9260,-796,12579,0
-9252,-773,12599,0
-9249,-774,12616,0
-9251,-763,12566,0
-9244,-789,12562,0
-9255,-760,12535,0
-9248,-786,12578,0
-9244,-783,12585,0
-9241,-780,12596,0
-9255,-781,12586,0
-9216,-801,12593,0
-9261,-796,12585,0
-9262,-798,12567,0
-9269,-811,12593,0
-9267,-777,12622,0
-9250,-808,12589,0
-9230,-802,12579,0
-9261,-798,12610,0
-9282,-795,12584,0
-9255,-776,12548,0
-9256,-793,12606,0
-9253,-786,12576,0
-9249,-764,12607,0
-9241,-798,12597,0
-9239,-790,12606,0
-9237,-791,12604,0
-9271,-787,12633,0
-9258,-783,12588,0
-9262,-803,12581,0
-9265,-804,12547,0
-9255,-803,12575,0
-9255,-785,12621,0
-9253,-796,12576,0
-9229,-787,12593,0
-9257,-780,12574,0
-9232,-776,12593,0
-9244,-794,12595,0
-9257,-779,12589,0
-9244,-791,12570,0
-9252,-808,12547,0
-9229,-810,12560,0
-9239,-802,12587,0
-9250,-790,12571,0
-9249,-793,12618,0
-9222,-775,12598,0
-9268,-781,12571,0
-9273,-799,12626,0
-9272,-800,12567,0
-9273,-804,12567,0
-9260,-785,12591,0
-9276,-801,12560,0
-9256,-803,12578,0
-9254,-773,12584,0
-9248,-762,12606,0
-9273,-788,12603,0
-9271,-778,12589,0
-9239,-795,12591,0
-9263,-790,12573,0
-9255,-770,12576,0
-9273,-781,12596,0
-9255,-787,12584,0
-9245,-782,12554,0
-9287,-768,12574,0
-9273,-795,12591,0
-9267,-774,12613,0
-9259,-790,12609,0
-9261,-761,12606,0
-9265,-795,12553,0
-9252,-785,12585,0
-9244,-785,12546,0
-9255,-786,12566,0
-9250,-791,12587,0
-9267,-772,12566,0
-9253,-768,12564,0
-9259,-786,12582,0
-9269,-806,12541,0
-9258,-778,12572,0
-9244,-784,12540,0
-9269,-795,12582,0
-9255,-781,12571,0
-9248,-780,12578,0
-9266,-796,12579,0
-9271,-799,12549,0
-9277,-793,12591,0
-9238,-787,12603,0
-9242,-790,12571,0
-9246,-763,12589,0
-9251,-784,12571,0
-9249,-802,12577,0
-9251,-791,12538,0
-9253,-799,12574,0
-9254,-770,12614,0
-9234,-794,12570,0
-9243,-774,12552,0
-9253,-795,12596,0
-9264,-782,12590,0
-9257,-777,12601,0
-9258,-774,12567,0
-9261,-780,12588,0
-9265,-754,12602,0
-9245,-784,12613,0
-9226,-798,12589,0
-9243,-775,12602,0
-9247,-788,12598,0
-9234,-803,12595,0
-9255,-782,12547,0
-9236,-776,12594,0
-9254,-767,12578,0
-9233,-780,12575,0
-9256,-797,12514,0
-9256,-802,12614,0
-9258,-813,12579,0
-9249,-768,12556,0
-9262,-780,12615,0
-9253,-777,12541,0
-9264,-763,12558,0
-9252,-778,12595,0
-9261,-781,12595,0
-9256,-791,12589,0
-9251,-793,12595,0
-9263,-803,12581,0
-9263,-801,12616,0
-9241,-787,12581,0
-9257,-813,12558,0
-9249,-773,12541,0
-9267,-793,12599,0
-9228,-780,12570,0
-9273,-789,12567,0
-9274,-766,12569,0
-9242,-782,12587,0
-9264,-805,12585,0
-9236,-781,12605,0
-9236,-767,12606,0
-9245,-780,12574,0
-9246,-780,12590,0
-9249,-789,12576,0
-9273,-796,12588,0
-9260,-757,12588,0
-9253,-761,12571,0
-9246,-760,12544,0
-9262,-795,12595,0
-9233,-768,12596,0
-9264,-803,12611,0
-9262,-803,12575,0
-9268,-789,12550,0
-9266,-772,12570,0
-9255,-786,12541,0
-9239,-787,12565,0
-9242,-802,12585,0
-9266,-783,12601,0
-9250,-804,12591,0
-9240,-783,12578,0
-9264,-795,12593,0
-9251,-781,12554,0
-9265,-783,12547,0
-9242,-785,12568,0
-9245,-785,12594,0
-9257,-791,12616,0
-9261,-788,12608,0
-9267,-788,12607,0
-9236,-787,12571,0
-9241,-793,12579,0
-9251,-768,12595,0
-9249,-793,12584,0
-9240,-799,12590,0
-9250,-802,12606,0
-9248,-775,12597,0
-9242,-792,12590,0
-9247,-796,12592,0
-9268,-773,12589,0
-9266,-785,12568,0
-9248,-793,12584,0
-9242,-787,12591,0
-9252,-797,12582,0
-9257,-776,12574,0
-9258,-796,12584,0
-9228,-775,12567,0
-9245,-780,12598,0
-9244,-801,12573,0
-9229,-798,12616,0
-9253,-791,12573,0
-9236,-778,12573,0
-9235,-759,12565,0
-9269,-789,12580,0
-9257,-768,12587,0
-9267,-777,12543,0
-9244,-768,12580,0
-9254,-768,12593,0
-9268,-766,12580,0
-9256,-778,12586,0
-9239,-790,12579,0
-9220,-785,12568,0
-9282,-804,12561,0
-9237,-791,12569,0
-9257,-786,12549,0
-9246,-785,12556,0
-9254,-799,12572,0
-9240,-783,12549,0
-9254,-804,12550,0
-9245,-781,12576,0
-9253,-796,12615,0
-9254,-780,12573,0
-9249,-785,12596,0
-9239,-793,12583,0
-9252,-786,12579,0
-9257,-805,12595,0
-9269,-779,12594,0
-9262,-793,12555,0
-9247,-796,12562,0
-9273,-788,12574,0
-9258,-808,12555,0
-9275,-777,12605,0
-9249,-788,12578,0
-9251,-760,12575,0
-9258,-797,12574,0
-9228,-813,12576,0
-9256,-803,12591,0
-9257,-798,12572,0
-9263,-766,12580,0
-9261,-776,12559,0
-9260,-798,12561,0
-9247,-777,12583,0
-9234,-773,12616,0
-9248,-773,12573,0
-9241,-779,12595,0
-9268,-801,12576,0
-9242,-809,12561,0
-9258,-788,12590,0
-9278,-784,12606,0
-9256,-775,12603,0
-9228,-761,12578,0
-9248,-796,12600,0
-9247,-790,12601,0
-9269,-786,12620,0
-9259,-780,12633,0
-9251,-772,12598,0
-9249,-791,12583,0
-9266,-792,12552,0
-9250,-797,12616,0
-9254,-799,12590,0
-9261,-769,12575,0
-9255,-800,12567,0
-9229,-804,12582,0
-9244,-806,12590,0
-9237,-797,12556,0
-9250,-792,12573,0
-9256,-792,12558,0
-9236,-786,12578,0
-9254,-789,12582,0
-9256,-775,12557,0
-9261,-804,12568,0
-9218,-824,12557,0
-9267,-804,12574,0
-9257,-780,12577,0
-9262,-769,12549,0
-9273,-804,12551,0
-9256,-780,12579,0
-9253,-798,12577,0
-9245,-781,12591,0
-9225,-792,12591,0
-9246,-784,12620,0
-9260,-778,12587,0
-9282,-790,12590,0
-9272,-793,12587,0
-9253,-764,12580,0
-9273,-792,12569,0
-9247,-771,12576,0
-9252,-825,12592,0
-9260,-792,12574,0
-9226,-791,12552,0
-9254,-774,12587,0
-9239,-751,12563,0
-9251,-781,12556,0
-9234,-767,12578,0
-9243,-788,12609,0
-9260,-786,12580,0
-9267,-806,12609,0
-9263,-790,12554,0
-9260,-799,12565,0
-9251,-783,12572,0
-9266,-784,12579,0
-9255,-780,12578,0
-9249,-785,12581,0
-9262,-809,12613,0
-9258,-810,12585,0
-9254,-795,12625,0
-9257,-816,12571,0
-9275,-791,12572,0
-9244,-791,12640,0
-9240,-782,12585,0
-9243,-795,12562,0
-9247,-796,12580,0
-9226,-796,12559,0
-9246,-793,12572,0
-9252,-812,12560,0
-9267,-812,12566,0
-9253,-786,12532,0
-9253,-769,12565,0
-9256,-791,12588,0
-9236,-803,12576,0
-9237,-765,12569,0
-9239,-772,12585,0
-9259,-780,12558,0
-9246,-786,12557,0
-9255,-778,12556,0
-9260,-789,12573,0
-9250,-814,12564,0
-9249,-767,12593,0
-9250,-792,12606,0
-9232,-788,12592,0
-9251,-770,12572,0
-9231,-799,12556,0
-9270,-784,12553,0
-9248,-793,12536,0
-9236,-786,12619,0
-9246,-791,12589,0
-9237,-791,12593,0
-9246,-787,12598,0
-9264,-781,12552,0
-9264,-803,12578,0
-9276,-800,12580,0
-9240,-778,12558,0
-9248,-794,12593,0
-9265,-792,12579,0
-9267,-780,12606,0
-9236,-786,12586,0
-9258,-782,12604,0
-9243,-775,12589,0
-9267,-789,12595,0
-9251,-795,12566,0
-9268,-780,12595,0
-9243,-793,12591,0
-9249,-780,12555,0
-9261,-792,12563,0
-9232,-794,12579,0
-9235,-784,12599,0
-9259,-803,12596,0
-9264,-790,12616,0
-9237,-798,12589,0
-9244,-788,12598,0
-9240,-785,12548,0
-9253,-792,12571,0
-9251,-764,12555,0
-9260,-794,12564,0
-9265,-771,12563,0
-9244,-790,12557,0
-9254,-788,12552,0
-9248,-796,12609,0
-9266,-774,12608,0
-9257,-809,12538,0
-9250,-772,12589,0
-9242,-761,12610,0
-9255,-777,12577,0
-9270,-778,12575,0
-9259,-788,12600,0
-9251,-785,12584,0
-9246,-781,12608,0
-9248,-780,12552,0
-9236,-783,12585,0
-9271,-781,12574,0
-9243,-801,12568,0
-9273,-805,12566,0
-9266,-772,12595,0
-9255,-797,12576,0
-9266,-771,12565,0
-9259,-796,12595,0
-9258,-785,12589,0
-9257,-787,12599,0
-9243,-767,12617,0
-9264,-787,12587,0
-9262,-782,12566,0
-9239,-791,12591,0
-9241,-800,12589,0
-9254,-766,12585,0
-9267,-771,12574,0
-9270,-798,12561,0
-9240,-799,12560,0
-9256,-806,12556,0
-9269,-764,12602,0
-9266,-786,12572,0
-9248,-774,12674,0
-9262,-805,12584,0
-9259,-783,12587,0
-9246,-768,12602,0
-9248,-768,12579,0
-9257,-793,12555,0
-9260,-799,12602,0
-9259,-764,12542,0
-9251,-777,12632,0
-9231,-759,12571,0
-9251,-778,12578,0
-9261,-810,12586,0
-9258,-797,12580,0
-9245,-789,12576,0
-9270,-785,12607,0
-9274,-781,12593,0
-9258,-799,12570,0
-9248,-803,12599,0
-9238,-779,12557,0
-9262,-774,12531,0
-9261,-798,12578,0
-9220,-768,12565,0
-9240,-796,12581,0
-9266,-782,12588,0
-9249,-787,12599,0
-9263,-790,12579,0
-9251,-787,12587,0
-9246,-781,12607,0
-9258,-802,12582,0
-9251,-799,12587,0
-9239,-797,12593,0
-9258,-787,12597,0
-9265,-806,12606,0
-9266,-772,12576,0
-9266,-776,12588,0
-9264,-781,12602,0
-9237,-768,12625,0
-9259,-783,12605,0
-9260,-772,12557,0
-9262,-774,12591,0
-9231,-793,12590,0
-9246,-781,12591,0
-9248,-797,12550,0
-9270,-804,12569,0
-9239,-799,12580,0
-9247,-789,12583,0
-9243,-798,12553,0
-9246,-784,12545,0
-9250,-804,12569,0
-9237,-791,12565,0
-9243,-786,12566,0
-9245,-785,12598,0
-9262,-788,12570,0
-9273,-786,12583,0
-9275,-796,12570,0
-9276,-779,12532,0
-9264,-787,12561,0
-9260,-787,12624,0
-9244,-793,12592,0
-9268,-800,12573,0
-9268,-776,12547,0
-9232,-798,12545,0
-9244,-784,12582,0
-9261,-797,12567,0
-9248,-765,12565,0
-9270,-788,12604,0
-9247,-765,12551,0
-9259,-789,12591,0
-9261,-792,12604,0
-9276,-802,12553,0
-9259,-804,12602,0
-9277,-794,12589,0
-9258,-806,12603,0
-9268,-799,12549,0
-9268,-785,12605,0
-9249,-791,12605,0
-9250,-781,12587,0
-9265,-788,12579,0
-9247,-791,12563,0
-9265,-803,12587,0
-9255,-806,12586,0
-9257,-797,12579,0
-9243,-787,12576,0
-9263,-768,12596,0
-9263,-800,12557,0
-9244,-796,12569,0
-9254,-804,12544,0
-9260,-815,12572,0
-9244,-763,12600,0
-9241,-818,12547,0
-9266,-784,12571,0
-9254,-789,12573,0
-9254,-799,12558,0
-9240,-810,12584,0
-9244,-791,12593,0
-9241,-780,12542,0
-9251,-768,12595,0
-9249,-782,12558,0
-9251,-786,12576,0
-9243,-787,12561,0
-9245,-804,12564,0
-9254,-803,12545,0
-9235,-782,12594,0
-9261,-801,12580,0
-9254,-792,12595,0
-9261,-780,12573,0
-9253,-785,12595,0
-9250,-774,12555,0
-9232,-772,12568,0
-9257,-792,12566,0
-9252,-771,12597,0
-9261,-793,12545,0
-9258,-807,12571,0
-9261,-795,12597,0
-9252,-781,12579,0
-9274,-780,12588,0
-9234,-796,12599,0
-9258,-788,12577,0
-9233,-807,12633,0
-9252,-790,12592,0
-9258,-786,12594,0
-9240,-798,12618,0
-9229,-785,12589,0
-9236,-780,12592,0
-9272,-801,12626,0
-9243,-806,12602,0
-9259,-764,12577,0
-9247,-795,12567,0
-9253,-795,12591,0
-9256,-788,12603,0
-9244,-785,12578,0
-9236,-784,12568,0
-9250,-800,12574,0
-9256,-802,12566,0
-9235,-793,12598,0
-9268,-785,12534,0
-9262,-797,12595,0
-9224,-817,12567,0
-9256,-800,12583,0
-9234,-790,12551,0
-9255,-777,12571,0
-9256,-779,12604,0
-9266,-807,12581,0
-9275,-806,12568,0
-9269,-806,12565,0
-9251,-789,12587,0
-9233,-778,12580,0
-9250,-791,12568,0
-9263,-793,12572,0
-9246,-795,12565,0
-9263,-809,12565,0
-9249,-800,12580,0
-9249,-769,12550,0
-9249,-781,12560,0
-9255,-805,12579,0
-9274,-793,12578,0
-9239,-789,12554,0
-9253,-804,12568,0
-9276,-797,12569,0
-9250,-776,12606,0
-9248,-784,12559,0
-9249,-795,12556,0
-9248,-791,12600,0
-9243,-794,12580,0
-9237,-784,12569,0
-9271,-799,12588,0
-9253,-802,12594,0
-9258,-803,12610,0
-9244,-796,12591,0
-9283,-784,12576,0
-9240,-785,12576,0
-9258,-780,12571,0
-9269,-776,12548,0
-9253,-776,12586,0
-9250,-791,12559,0
-9245,-790,12597,0
-9262,-771,12606,0
-9248,-788,12522,0
-9253,-769,12599,0
-9247,-818,12555,0
-9245,-808,12573,0
-9266,-771,12611,0
-9252,-766,12550,0
-9227,-782,12577,0
-9251,-792,12599,0
-9269,-781,12571,0
-9268,-784,12598,0
-9247,-779,12607,0
-9267,-792,12585,0
-9270,-808,12574,0
-9279,-781,12620,0
-9252,-789,12593,0
-9282,-790,12593,0
-9255,-786,12578,0
-9247,-778,12563,0
-9254,-780,12609,0
-9263,-782,12596,0
-9231,-810,12560,0
-9249,-760,12591,0
-9249,-781,12586,0
-9261,-773,12558,0
-9258,-789,12606,0
-9252,-802,12608,0
-9236,-791,12581,0
-9244,-795,12577,0
-9249,-786,12566,0
-9251,-775,12569,0
-9242,-791,12613,0
-9252,-779,12573,0
-9249,-774,12603,0
-9256,-794,12586,0
-9267,-787,12610,0
-9252,-802,12603,0
-9263,-773,12607,0
-9265,-760,12607,0
-9248,-770,12557,0
-9260,-797,12577,0
-9261,-797,12607,0
-9252,-787,12604,0
-9240,-784,12583,0
-9247,-782,12617,0
-9258,-807,12605,0
-9232,-787,12609,0
-9251,-778,12593,0
-9232,-810,12582,0
-9272,-771,12584,0
-9259,-781,12606,0
-9260,-816,12601,0
-9249,-828,12601,0
-9263,-824,12592,0
-9252,-781,12586,0
-9274,-777,12585,0
-9254,-768,12557,0
-9242,-814,12579,0
-9252,-765,12607,0
-9248,-785,12591,0
-9245,-796,12590,0
-9235,-781,12589,0
-9257,-756,12590,0
-9266,-784,12612,0
-9251,-760,12588,0
-9244,-784,12554,0
-9254,-787,12603,0
-9273,-789,12615,0
-9255,-775,12612,0
-9283,-802,12612,0
-9238,-782,12585,0
-9241,-775,12589,0
-9259,-780,12564,0
-9257,-776,12614,0
-9257,-783,12574,0
-9266,-769,12546,0
-9271,-789,12588,0
-9261,-792,12562,0
-9272,-795,12558,0
-9261,-781,12580,0
-9273,-803,12572,0
-9250,-789,12588,0
-9281,-772,12571,0
-9259,-805,12588,0
-9234,-801,12577,0
-9261,-772,12588,0
-9254,-781,12581,0
-9255,-775,12583,0
-9281,-764,12580,0
-9242,-783,12589,0
-9243,-790,12594,0
-9265,-780,12579,0
-9242,-796,12580,0
-9230,-794,12572,0
-9261,-783,12568,0
-9264,-801,12570,0
-9235,-801,12596,0
-9234,-770,12626,0
-9236,-807,12586,0
-9261,-790,12549,0
-9253,-794,12547,0
-9270,-794,12589,0
-9282,-767,12563,0
-9268,-788,12589,0
-9242,-790,12578,0
-9265,-785,12572,0
-9251,-788,12576,0
-9260,-800,12583,0
-9272,-777,12553,0
-9267,-780,12592,0
-9251,-773,12592,0
-9263,-802,12596,0
-9229,-797,12576,0
-9235,-780,12588,0
-9262,-788,12549,0
-9241,-783,12563,0
-9242,-797,12556,0
-9281,-820,12556,0
-9272,-803,12559,0
-9237,-776,12585,0
-9244,-772,12564,0
-9251,-785,12563,0
-9245,-803,12559,0
-9250,-783,12613,0
-9228,-814,12596,0
-9276,-788,12580,0
-9238,-805,12568,0
-9233,-754,12609,0
-9254,-787,12628,0
-9262,-804,12595,0
-9254,-788,12581,0
-9240,-777,12585,0
-9253,-797,12562,0
-9255,-776,12604,0
-9258,-779,12598,0
-9261,-800,12574,0
-9253,-787,12544,0
-9247,-803,12577,0
-9251,-778,12564,0
-9257,-789,12575,0
-9252,-783,12567,0
-9245,-782,12562,0
-9263,-779,12580,0
-9256,-788,12605,0
-9232,-814,12566,0
-9253,-772,12567,0
-9257,-784,12525,0
-9253,-781,12604,0
-9256,-807,12556,0
-9248,-790,12584,0
-9247,-766,12591,0
-9253,-776,12586,0
-9271,-794,12576,0
-9264,-786,12558,0
-9235,-782,12584,0
-9255,-785,12567,0
-9256,-778,12615,0
-9234,-769,12611,0
-9275,-797,12553,0
-9269,-793,12605,0
-9270,-781,12563,0
-9268,-796,12592,0
-9286,-778,12577,0
-9251,-789,12576,0
-9254,-789,12558,0
-9274,-791,12585,0
-9258,-809,12610,0
-9251,-792,12558,0
-9268,-788,12567,0
-9264,-783,12586,0
-9254,-786,12580,0
-9270,-791,12585,0
-9245,-785,12522,0
-9224,-795,12585,0
-9259,-794,12544,0
-9257,-776,12573,0
-9249,-802,12579,0
-9243,-785,12573,0
-9267,-784,12534,0
-9283,-777,12586,0
-9258,-775,12582,0
-9245,-798,12589,0
-9246,-786,12574,0
-9240,-778,12591,0
-9260,-784,12581,0
-9235,-777,12594,0
-9268,-789,12598,0
-9252,-801,12583,0
-9254,-764,12555,0
-9258,-791,12556,0
-9267,-789,12572,0
-9272,-780,12589,0
-9271,-811,12551,0
-9244,-794,12532,0
-9270,-802,12565,0
-9235,-787,12560,0
-9257,-783,12593,0
-9252,-775,12613,0
-9264,-786,12600,0
-9265,-770,12585,0
-9265,-760,12549,0
-9241,-775,12624,0
-9266,-804,12596,0
-9262,-775,12597,0
-9267,-776,12550,0
-9254,-784,12556,0
-9232,-799,12583,0
-9238,-787,12557,0
-9252,-785,12586,0
-9264,-762,12523,0
-9228,-770,12583,0
-9254,-783,12598,0
-9277,-796,12556,0
-9268,-789,12575,0
-9258,-794,12589,0
-9253,-795,12571,0
-9249,-785,12589,0
-9259,-793,12588,0
-9243,-789,12577,0
-9255,-792,12543,0
-9259,-774,12566,0
-9247,-782,12585,0
-9261,-794,12584,0
-9252,-792,12571,0
-9219,-792,12580,0
-9249,-782,12588,0
-9286,-790,12575,0
-9250,-800,12590,0
-9249,-775,12627,0
-9253,-763,12621,0
-9241,-791,12590,0
-9265,-780,12583,0
-9251,-794,12598,0
-9245,-786,12606,0
-9258,-797,12568,0
-9245,-784,12587,0
-9254,-789,12590,0
-9257,-779,12592,0
-9233,-777,12610,0
-9247,-773,12598,0
-9252,-771,12550,0
-9263,-809,12579,0
-9251,-785,12597,0
-9255,-788,12603,0
-9272,-775,12582,0
-9240,-762,12573,0
-9257,-787,12589,0
-9276,-765,12592,0
