18:15:51:205 -> X -5034;Y 670;Z 12796
18:15:51:225 -> X -10759;Y -2806;Z 17145
18:15:51:245 -> X -14064;Y -19;Z 6431
18:15:51:265 -> X -5184;Y 1131;Z 10870
18:15:51:286 -> X -9806;Y -2659;Z 17895
18:15:51:305 -> X -14486;Y -641;Z 7742
18:15:51:325 -> X -5596;Y 1401;Z 9276
18:15:51:345 -> X -8847;Y -2351;Z 18199
18:15:51:365 -> X -14485;Y -1328;Z 9667
18:15:51:385 -> X -6805;Y 1491;Z 8056
18:15:51:405 -> X -8100;Y -1995;Z 18022
18:15:51:425 -> X -13842;Y -1902;Z 11473
18:15:51:445 -> X -8562;Y 1270;Z 7134
18:15:51:465 -> X -7066;Y -1467;Z 17524
18:15:51:486 -> X -13295;Y -2369;Z 13424
18:15:51:505 -> X -10433;Y 997;Z 6297
18:15:51:525 -> X -6244;Y -740;Z 16266
18:15:51:546 -> X -12503;Y -2721;Z 15032
18:15:51:565 -> X -12200;Y 608;Z 5852
18:15:51:585 -> X -5361;Y 44;Z 14572
18:15:51:606 -> X -11674;Y -2836;Z 16315
18:15:51:625 -> X -13254;Y 385;Z 5853
18:15:51:645 -> X -5120;Y 755;Z 12495
18:15:51:666 -> X -10753;Y -2848;Z 17406
18:15:51:685 -> X -14024;Y -56;Z 6556
18:15:51:705 -> X -5220;Y 1224;Z 10540
18:15:51:725 -> X -9643;Y -2648;Z 18076
18:15:51:745 -> X -14399;Y -734;Z 8113
18:15:51:765 -> X -6034;Y 1449;Z 8970
18:15:51:785 -> X -8633;Y -2352;Z 18322
18:15:51:805 -> X -14287;Y -1419;Z 10011
18:15:51:825 -> X -7285;Y 1470;Z 7754
18:15:51:857 -> X -7662;Y -1947;Z 18077
18:15:51:866 -> X -13793;Y -2053;Z 11990
18:15:51:885 -> X -9013;Y 1292;Z 6799
18:15:51:905 -> X -6677;Y -1356;Z 17379
18:15:51:926 -> X -13143;Y -2431;Z 13699
18:15:51:945 -> X -10932;Y 946;Z 6193
18:15:51:965 -> X -5813;Y -563;Z 15975
18:15:51:985 -> X -12306;Y -2714;Z 15291
18:15:52:005 -> X -12504;Y 603;Z 5804
18:15:52:025 -> X -4977;Y 229;Z 14198
18:15:52:046 -> X -11679;Y -2824;Z 16444
18:15:52:065 -> X -13744;Y 181;Z 6106
18:15:52:085 -> X -4617;Y 929;Z 12143
18:15:52:106 -> X -10582;Y -2778;Z 17378
18:15:52:125 -> X -14122;Y -183;Z 6732
18:15:52:145 -> X -5623;Y 1201;Z 10416
18:15:52:165 -> X -9582;Y -2612;Z 18001
18:15:52:186 -> X -14352;Y -896;Z 8428
18:15:52:205 -> X -5971;Y 1541;Z 8675
18:15:52:225 -> X -8555;Y -2334;Z 18315
18:15:52:245 -> X -14556;Y -1625;Z 10483
18:15:52:265 -> X -7468;Y 1425;Z 7538
18:15:52:286 -> X -7229;Y -1726;Z 17977
18:15:52:306 -> X -13988;Y -2213;Z 12324
18:15:52:325 -> X -9414;Y 1156;Z 6758
18:15:52:346 -> X -6337;Y -1097;Z 17112
18:15:52:377 -> X -13067;Y -2512;Z 14145
18:15:52:386 -> X -11407;Y 793;Z 6135
18:15:52:405 -> X -5297;Y -294;Z 15466
18:15:52:426 -> X -12310;Y -2847;Z 15591
18:15:52:445 -> X -12918;Y 474;Z 5745
18:15:52:465 -> X -4818;Y 455;Z 13605
18:15:52:486 -> X -11293;Y -2824;Z 16755
18:15:52:505 -> X -13835;Y 147;Z 6209
18:15:52:525 -> X -4924;Y 1039;Z 11643
18:15:52:546 -> X -10331;Y -2773;Z 17654
18:15:52:565 -> X -14266;Y -347;Z 7162
18:15:52:586 -> X -5313;Y 1395;Z 9681
18:15:52:605 -> X -9248;Y -2501;Z 18211
18:15:52:626 -> X -14642;Y -1119;Z 8918
18:15:52:645 -> X -6282;Y 1528;Z 8335
18:15:52:665 -> X -8127;Y -2165;Z 18245
18:15:52:685 -> X -14302;Y -1747;Z 10888
18:15:52:705 -> X -7872;Y 1411;Z 7347
18:15:52:725 -> X -7151;Y -1699;Z 17844
18:15:52:745 -> X -13720;Y -2247;Z 12808
18:15:52:765 -> X -9794;Y 1125;Z 6449
18:15:52:785 -> X -6223;Y -938;Z 16801
18:15:52:806 -> X -12888;Y -2616;Z 14475
18:15:52:825 -> X -11634;Y 763;Z 6075
18:15:52:845 -> X -5755;Y -293;Z 15172
18:15:52:866 -> X -12056;Y -2875;Z 15875
18:15:52:892 -> X -12906;Y 522;Z 5651
18:15:52:905 -> X -4869;Y 587;Z 13288
18:15:52:926 -> X -11319;Y -2869;Z 16887
18:15:52:945 -> X -14074;Y 23;Z 6323
18:15:52:965 -> X -4602;Y 1092;Z 11525
18:15:52:986 -> X -10236;Y -2756;Z 17738
18:15:53:005 -> X -14387;Y -418;Z 7175
18:15:53:025 -> X -5381;Y 1377;Z 9788
18:15:53:045 -> X -9161;Y -2518;Z 18270
18:15:53:065 -> X -14295;Y -1020;Z 8897
18:15:53:085 -> X -6697;Y 1484;Z 8317
18:15:53:106 -> X -8078;Y -2204;Z 18389
18:15:53:126 -> X -14224;Y -1718;Z 10747
18:15:53:145 -> X -7872;Y 1410;Z 7453
18:15:53:165 -> X -7375;Y -1738;Z 17824
18:15:53:186 -> X -13542;Y -2139;Z 12545
18:15:53:205 -> X -9519;Y 1222;Z 6608
18:15:53:225 -> X -6597;Y -1181;Z 17047
18:15:53:246 -> X -12924;Y -2489;Z 14032
18:15:53:265 -> X -11183;Y 835;Z 6218
18:15:53:286 -> X -5898;Y -476;Z 15717
18:15:53:306 -> X -12062;Y -2644;Z 15274
18:15:53:325 -> X -12417;Y 610;Z 5685
18:15:53:345 -> X -5696;Y 110;Z 14302
18:15:53:366 -> X -11412;Y -2722;Z 16398
18:15:53:385 -> X -13456;Y 269;Z 6022
18:15:53:408 -> X -5129;Y 824;Z 12246
18:15:53:426 -> X -10606;Y -2780;Z 17373
18:15:53:445 -> X -14048;Y -149;Z 6622
18:15:53:465 -> X -5213;Y 1197;Z 10615
18:15:53:486 -> X -9833;Y -2591;Z 17893
18:15:53:505 -> X -14433;Y -777;Z 8014
18:15:53:525 -> X -5771;Y 1453;Z 9086
18:15:53:546 -> X -8773;Y -2350;Z 18205
18:15:53:565 -> X -14396;Y -1403;Z 9873
18:15:53:585 -> X -7040;Y 1462;Z 7957
18:15:53:606 -> X -7781;Y -1967;Z 18095
18:15:53:626 -> X -13904;Y -2000;Z 11688
18:15:53:645 -> X -8640;Y 1286;Z 7028
18:15:53:665 -> X -7023;Y -1466;Z 17528
18:15:53:686 -> X -13276;Y -2337;Z 13353
18:15:53:705 -> X -10428;Y 1012;Z 6333
18:15:53:725 -> X -6228;Y -756;Z 16414
18:15:53:746 -> X -12478;Y -2679;Z 14864
18:15:53:765 -> X -12047;Y 624;Z 5970
18:15:53:785 -> X -5607;Y -68;Z 14762
18:15:53:806 -> X -11718;Y -2816;Z 16139
18:15:53:825 -> X -13218;Y 377;Z 5758
18:15:53:845 -> X -5019;Y 680;Z 12915
18:15:53:865 -> X -10933;Y -2821;Z 17095
18:15:53:885 -> X -14043;Y -4;Z 6364
18:15:53:905 -> X -5037;Y 1085;Z 11206
18:15:53:932 -> X -10017;Y -2674;Z 17773
18:15:53:945 -> X -14430;Y -597;Z 7436
18:15:53:965 -> X -5562;Y 1343;Z 9604
18:15:53:985 -> X -9130;Y -2453;Z 18115
18:15:54:006 -> X -14450;Y -1133;Z 9074
18:15:54:025 -> X -6464;Y 1457;Z 8393
18:15:54:045 -> X -8058;Y -2071;Z 18248
18:15:54:066 -> X -14334;Y -1789;Z 10890
18:15:54:085 -> X -8021;Y 1335;Z 7400
18:15:54:105 -> X -7108;Y -1608;Z 17786
18:15:54:125 -> X -13594;Y -2188;Z 12780
18:15:54:145 -> X -9898;Y 1118;Z 6556
18:15:54:165 -> X -6096;Y -985;Z 16919
18:15:54:186 -> X -12973;Y -2571;Z 14304
18:15:54:205 -> X -11683;Y 748;Z 6146
18:15:54:225 -> X -5530;Y -331;Z 15418
18:15:54:245 -> X -12022;Y -2757;Z 15680
18:15:54:265 -> X -12998;Y 499;Z 5646
18:15:54:285 -> X -5058;Y 385;Z 13708
18:15:54:305 -> X -11179;Y -2807;Z 16723
18:15:54:325 -> X -13852;Y 155;Z 6157
18:15:54:345 -> X -4964;Y 953;Z 11807
18:15:54:365 -> X -10259;Y -2749;Z 17590
18:15:54:385 -> X -14333;Y -323;Z 7015
18:15:54:405 -> X -5499;Y 1252;Z 10069
18:15:54:425 -> X -9286;Y -2507;Z 18106
18:15:54:452 -> X -14404;Y -985;Z 8619
18:15:54:465 -> X -6346;Y 1467;Z 8700
18:15:54:485 -> X -8340;Y -2257;Z 18280
18:15:54:505 -> X -14141;Y -1563;Z 10427
18:15:54:525 -> X -7690;Y 1414;Z 7611
18:15:54:545 -> X -7402;Y -1797;Z 18027
18:15:54:565 -> X -13746;Y -2127;Z 12215
18:15:54:585 -> X -9248;Y 1232;Z 6804
18:15:54:605 -> X -6529;Y -1244;Z 17328
18:15:54:625 -> X -13116;Y -2403;Z 13781
18:15:54:645 -> X -11072;Y 893;Z 6212
18:15:54:665 -> X -5732;Y -576;Z 16008
18:15:54:686 -> X -12436;Y -2730;Z 15198
18:15:54:705 -> X -12512;Y 562;Z 5811
18:15:54:725 -> X -5129;Y 129;Z 14323
18:15:54:746 -> X -11575;Y -2784;Z 16363
18:15:54:765 -> X -13495;Y 330;Z 5865
18:15:54:785 -> X -5010;Y 763;Z 12523
18:15:54:806 -> X -10721;Y -2800;Z 17232
18:15:54:825 -> X -14119;Y -83;Z 6461
18:15:54:845 -> X -5254;Y 1121;Z 10924
18:15:54:865 -> X -9745;Y -2643;Z 17905
18:15:54:885 -> X -14323;Y -655;Z 7745
18:15:54:905 -> X -5965;Y 1351;Z 9356
18:15:54:926 -> X -8889;Y -2421;Z 18206
18:15:54:946 -> X -14252;Y -1262;Z 9566
18:15:54:965 -> X -6905;Y 1458;Z 8093
18:15:54:986 -> X -8022;Y -2008;Z 18158
18:15:55:006 -> X -13997;Y -1918;Z 11438
18:15:55:025 -> X -8440;Y 1277;Z 7162
18:15:55:046 -> X -6980;Y -1472;Z 17635
18:15:55:065 -> X -13385;Y -2336;Z 13207
18:15:55:086 -> X -6452;Y -1156;Z 17192
18:15:55:105 -> X -13050;Y -2489;Z 13957
18:15:55:125 -> X -11233;Y 852;Z 6148
18:15:55:145 -> X -5662;Y -453;Z 15794
18:15:55:166 -> X -12273;Y -2743;Z 15308
18:15:55:186 -> X -12683;Y 505;Z 5815
18:15:55:205 -> X -5185;Y 214;Z 14136
18:15:55:226 -> X -11388;Y -2761;Z 16473
18:15:55:245 -> X -13645;Y 211;Z 6016
18:15:55:265 -> X -5019;Y 867;Z 12128
18:15:55:286 -> X -10522;Y -2770;Z 17417
18:15:55:305 -> X -14341;Y -258;Z 6844
18:15:55:325 -> X -5161;Y 1269;Z 10234
18:15:55:346 -> X -9479;Y -2544;Z 18049
18:15:55:365 -> X -14800;Y -984;Z 8393
18:15:55:385 -> X -5990;Y 1448;Z 8748
18:15:55:405 -> X -8273;Y -2220;Z 18289
18:15:55:425 -> X -14569;Y -1540;Z 10217
18:15:55:445 -> X -7423;Y 1385;Z 7716
18:15:55:475 -> X -7433;Y -1832;Z 18069
18:15:55:486 -> X -13900;Y -2078;Z 11995
18:15:55:505 -> X -9048;Y 1166;Z 6951
18:15:55:526 -> X -6617;Y -1265;Z 17367
18:15:55:546 -> X -13116;Y -2381;Z 13654
18:15:55:565 -> X -10888;Y 917;Z 6218
18:15:55:585 -> X -5950;Y -588;Z 16085
18:15:55:606 -> X -12322;Y -2689;Z 15120
18:15:55:625 -> X -12415;Y 583;Z 5804
18:15:55:645 -> X -5360;Y 97;Z 14422
18:15:55:665 -> X -11553;Y -2756;Z 16323
18:15:55:685 -> X -13432;Y 289;Z 5912
18:15:55:705 -> X -5063;Y 740;Z 12518
18:15:55:725 -> X -10638;Y -2778;Z 17310
18:15:55:745 -> X -14087;Y -92;Z 6472
18:15:55:765 -> X -5254;Y 1146;Z 10738
18:15:55:786 -> X -9777;Y -2646;Z 17928
18:15:55:805 -> X -14410;Y -777;Z 7935
18:15:55:825 -> X -5805;Y 1434;Z 9119
18:15:55:845 -> X -8831;Y -2370;Z 18301
18:15:55:865 -> X -14455;Y -1374;Z 9817
18:15:55:885 -> X -6942;Y 1540;Z 7788
18:15:55:906 -> X -7750;Y -1946;Z 18211
18:15:55:926 -> X -14158;Y -2028;Z 11690
18:15:55:946 -> X -8802;Y 1209;Z 7022
18:15:55:965 -> X -6522;Y -1355;Z 17484
18:15:55:991 -> X -13365;Y -2376;Z 13493
18:15:56:005 -> X -10838;Y 911;Z 6278
18:15:56:025 -> X -5803;Y -627;Z 16219
18:15:56:046 -> X -12460;Y -2730;Z 15105
18:15:56:065 -> X -12426;Y 615;Z 5752
18:15:56:085 -> X -5314;Y 69;Z 14446
18:15:56:106 -> X -11649;Y -2848;Z 16402
18:15:56:125 -> X -13378;Y 358;Z 5855
18:15:56:145 -> X -5111;Y 759;Z 12477
18:15:56:166 -> X -10702;Y -2823;Z 17351
18:15:56:185 -> X -14037;Y -72;Z 6471
18:15:56:205 -> X -5313;Y 1157;Z 10744
18:15:56:226 -> X -9760;Y -2680;Z 17996
18:15:56:245 -> X -14447;Y -771;Z 7984
18:15:56:265 -> X -5786;Y 1400;Z 9123
18:15:56:286 -> X -8702;Y -2364;Z 18264
18:15:56:305 -> X -14411;Y -1401;Z 9837
18:15:56:325 -> X -7072;Y 1499;Z 7848
18:15:56:346 -> X -7635;Y -1961;Z 18191
18:15:56:365 -> X -13965;Y -1990;Z 11713
18:15:56:386 -> X -8695;Y 1285;Z 6963
18:15:56:405 -> X -6819;Y -1430;Z 17538
18:15:56:426 -> X -13375;Y -2368;Z 13472
18:15:56:445 -> X -10669;Y 953;Z 6222
18:15:56:465 -> X -5738;Y -670;Z 16298
18:15:56:485 -> X -12705;Y -2738;Z 14949
18:15:56:516 -> X -12395;Y 519;Z 5958
18:15:56:525 -> X -5054;Y 67;Z 14649
18:15:56:546 -> X -11758;Y -2811;Z 16207
18:15:56:565 -> X -13432;Y 334;Z 5817
18:15:56:585 -> X -4960;Y 690;Z 12807
18:15:56:606 -> X -10827;Y -2771;Z 17127
18:15:56:625 -> X -14119;Y -58;Z 6412
18:15:56:645 -> X -5108;Y 1116;Z 11008
18:15:56:665 -> X -9866;Y -2661;Z 17916
18:15:56:685 -> X -14437;Y -632;Z 7661
18:15:56:705 -> X -5752;Y 1364;Z 9338
18:15:56:725 -> X -8981;Y -2402;Z 18229
18:15:56:745 -> X -14345;Y -1279;Z 9527
18:15:56:765 -> X -6722;Y 1543;Z 8055
18:15:56:786 -> X -7990;Y -2103;Z 18232
18:15:56:806 -> X -13999;Y -1893;Z 11379
18:15:56:825 -> X -8401;Y 1301;Z 7120
18:15:56:846 -> X -7139;Y -1582;Z 17720
18:15:56:866 -> X -13248;Y -2254;Z 13117
18:15:56:885 -> X -10208;Y 1110;Z 6246
18:15:56:905 -> X -6285;Y -888;Z 16678
18:15:56:926 -> X -12681;Y -2632;Z 14627
18:15:56:945 -> X -12014;Y 630;Z 5977
18:15:56:965 -> X -5392;Y -146;Z 15057
18:15:56:986 -> X -11860;Y -2746;Z 15940
18:15:57:005 -> X -13204;Y 399;Z 5682
18:15:57:028 -> X -4900;Y 574;Z 13253
18:15:57:046 -> X -10983;Y -2712;Z 16934
18:15:57:065 -> X -14027;Y 80;Z 6242
18:15:57:085 -> X -5083;Y 976;Z 11536
18:15:57:106 -> X -9992;Y -2642;Z 17660
18:15:57:125 -> X -14312;Y -476;Z 7226
18:15:57:145 -> X -5781;Y 1241;Z 9803
18:15:57:165 -> X -9096;Y -2413;Z 18099
18:15:57:186 -> X -14392;Y -1089;Z 9017
18:15:57:205 -> X -6520;Y 1410;Z 8423
18:15:57:225 -> X -7999;Y -2133;Z 18259
18:15:57:245 -> X -13897;Y -1711;Z 11019
18:15:57:265 -> X -8509;Y 1394;Z 7145
18:15:57:286 -> X -6920;Y -1619;Z 17782
18:15:57:306 -> X -13472;Y -2286;Z 13023
18:15:57:325 -> X -10220;Y 1124;Z 6354
18:15:57:345 -> X -6112;Y -875;Z 16736
18:15:57:365 -> X -12737;Y -2602;Z 14598
18:15:57:385 -> X -12086;Y 682;Z 6016
18:15:57:405 -> X -5339;Y -206;Z 15078
18:15:57:425 -> X -11880;Y -2772;Z 15909
18:15:57:445 -> X -13254;Y 436;Z 5723
18:15:57:465 -> X -5020;Y 571;Z 13182
18:15:57:486 -> X -10906;Y -2784;Z 17005
18:15:57:505 -> X -14096;Y 27;Z 6256
18:15:57:525 -> X -5099;Y 1027;Z 11358
18:15:57:547 -> X -9985;Y -2685;Z 17753
18:15:57:565 -> X -14375;Y -472;Z 7373
18:15:57:585 -> X -5687;Y 1303;Z 9596
18:15:57:606 -> X -8961;Y -2469;Z 18221
18:15:57:626 -> X -14438;Y -1154;Z 9213
18:15:57:645 -> X -6730;Y 1410;Z 8285
18:15:57:665 -> X -7936;Y -2055;Z 18241
18:15:57:686 -> X -14046;Y -1733;Z 10972
18:15:57:705 -> X -8216;Y 1293;Z 7345
18:15:57:726 -> X -7118;Y -1656;Z 17780
18:15:57:746 -> X -13479;Y -2154;Z 12756
18:15:57:765 -> X -9999;Y 1104;Z 6444
18:15:57:785 -> X -6130;Y -955;Z 16924
18:15:57:806 -> X -12890;Y -2543;Z 14274
18:15:57:825 -> X -11793;Y 642;Z 6181
18:15:57:845 -> X -5425;Y -328;Z 15385
18:15:57:865 -> X -11977;Y -2675;Z 15617
18:15:57:885 -> X -13129;Y 492;Z 5585
18:15:57:905 -> X -5015;Y 340;Z 13709
18:15:57:925 -> X -10989;Y -2733;Z 16757
18:15:57:945 -> X -13794;Y 192;Z 6034
18:15:57:965 -> X -5456;Y 796;Z 11903
18:15:57:986 -> X -10056;Y -2644;Z 17540
18:15:58:005 -> X -14244;Y -319;Z 6950
18:15:58:025 -> X -5655;Y 1123;Z 10186
18:15:58:046 -> X -9266;Y -2515;Z 18055
18:15:58:065 -> X -14445;Y -942;Z 8622
18:15:58:086 -> X -6438;Y 1314;Z 8772
18:15:58:106 -> X -8222;Y -2179;Z 18222
18:15:58:126 -> X -14265;Y -1493;Z 10356
18:15:58:145 -> X -7785;Y 1208;Z 7744
18:15:58:165 -> X -7341;Y -1741;Z 17942
18:15:58:186 -> X -13695;Y -1954;Z 12107
18:15:58:205 -> X -9479;Y 1083;Z 6690
18:15:58:226 -> X -6586;Y -1253;Z 17316
18:15:58:246 -> X -12806;Y -2339;Z 13840
18:15:58:265 -> X -11409;Y 925;Z 5926
18:15:58:286 -> X -6018;Y -785;Z 16133
18:15:58:306 -> X -12036;Y -2493;Z 15253
18:15:58:325 -> X -12791;Y 774;Z 5142
18:15:58:345 -> X -5321;Y 66;Z 14538
18:15:58:366 -> X -11413;Y -2614;Z 16415
18:15:58:386 -> X -13953;Y 231;Z 5792
18:15:58:405 -> X -4583;Y 741;Z 12401
18:15:58:425 -> X -10402;Y -2705;Z 17406
18:15:58:445 -> X -14370;Y -129;Z 6550
18:15:58:465 -> X -5517;Y 1123;Z 10473
18:15:58:485 -> X -9458;Y -2592;Z 17989
18:15:58:505 -> X -14506;Y -826;Z 8179
18:15:58:525 -> X -6088;Y 1370;Z 8968
18:15:58:545 -> X -8531;Y -2366;Z 18288
18:15:58:566 -> X -14374;Y -1393;Z 9993
18:15:58:586 -> X -7354;Y 1438;Z 7779
18:15:58:605 -> X -7540;Y -1924;Z 18143
18:15:58:625 -> X -14000;Y -2007;Z 11776
18:15:58:645 -> X -8905;Y 1245;Z 6827
18:15:58:665 -> X -6671;Y -1401;Z 17500
18:15:58:686 -> X -13279;Y -2355;Z 13556
18:15:58:705 -> X -10835;Y 1022;Z 6123
18:15:58:725 -> X -5760;Y -673;Z 16321
18:15:58:746 -> X -12607;Y -2683;Z 14945
18:15:58:765 -> X -12438;Y 590;Z 5799
18:15:58:785 -> X -5185;Y -36;Z 14696
18:15:58:805 -> X -11699;Y -2778;Z 16220
18:15:58:825 -> X -13502;Y 394;Z 5694
18:15:58:846 -> X -4928;Y 664;Z 12847
18:15:58:866 -> X -10832;Y -2768;Z 17122
18:15:58:885 -> X -14200;Y -5;Z 6257
18:15:58:905 -> X -5192;Y 1027;Z 11103
18:15:58:925 -> X -9818;Y -2657;Z 17818
18:15:58:945 -> X -14495;Y -567;Z 7506
18:15:58:965 -> X -5854;Y 1309;Z 9513
18:15:58:986 -> X -8877;Y -2428;Z 18220
18:15:59:005 -> X -14473;Y -1194;Z 9288
18:15:59:025 -> X -6792;Y 1468;Z 8183
18:15:59:046 -> X -7893;Y -2086;Z 18323
18:15:59:066 -> X -14199;Y -1775;Z 11000
18:15:59:095 -> X -8185;Y 1241;Z 7419
18:15:59:105 -> X -6979;Y -1616;Z 17827
18:15:59:126 -> X -13473;Y -2166;Z 12751
18:15:59:145 -> X -9911;Y 1133;Z 6348
18:15:59:165 -> X -6318;Y -1050;Z 16983
18:15:59:186 -> X -12783;Y -2496;Z 14313
18:15:59:205 -> X -11718;Y 802;Z 5930
18:15:59:225 -> X -5558;Y -351;Z 15601
18:15:59:246 -> X -11980;Y -2695;Z 15651
18:15:59:265 -> X -12984;Y 546;Z 5524
18:15:59:285 -> X -5157;Y 274;Z 13902
18:15:59:305 -> X -11141;Y -2722;Z 16663
18:15:59:325 -> X -13737;Y 282;Z 5909
18:15:59:345 -> X -5280;Y 784;Z 12151
18:15:59:365 -> X -10211;Y -2704;Z 17515
18:15:59:386 -> X -14074;Y -148;Z 6620
18:15:59:406 -> X -5822;Y 1057;Z 10484
18:15:59:425 -> X -9340;Y -2515;Z 18010
18:15:59:445 -> X -14210;Y -816;Z 8249
18:15:59:465 -> X -6532;Y 1238;Z 9100
18:15:59:486 -> X -8468;Y -2236;Z 18149
18:15:59:506 -> X -14043;Y -1364;Z 10012
18:15:59:525 -> X -7609;Y 1326;Z 7831
18:15:59:546 -> X -7609;Y -1903;Z 18133
18:15:59:565 -> X -13816;Y -1974;Z 11774
18:15:59:586 -> X -9068;Y 1192;Z 6846
18:15:59:615 -> X -6783;Y -1407;Z 17501
18:15:59:626 -> X -13041;Y -2303;Z 13528
18:15:59:646 -> X -10809;Y 1027;Z 6053
18:15:59:665 -> X -6192;Y -761;Z 16252
18:15:59:686 -> X -12540;Y -2706;Z 15099
18:15:59:705 -> X -12497;Y 593;Z 5762
18:15:59:725 -> X -5198;Y 44;Z 14608
18:15:59:745 -> X -11575;Y -2779;Z 16297
18:15:59:765 -> X -13562;Y 379;Z 5731
18:15:59:786 -> X -5001;Y 647;Z 12773
18:15:59:806 -> X -10658;Y -2709;Z 17124
18:15:59:825 -> X -14228;Y -46;Z 6317
18:15:59:845 -> X -5225;Y 1023;Z 11017
18:15:59:865 -> X -9648;Y -2616;Z 17843
18:15:59:885 -> X -14478;Y -618;Z 7635
18:15:59:905 -> X -5995;Y 1252;Z 9525
18:15:59:925 -> X -8738;Y -2360;Z 18164
18:15:59:945 -> X -14340;Y -1221;Z 9406
18:15:59:965 -> X -6960;Y 1397;Z 8191
18:15:59:986 -> X -7942;Y -2065;Z 18213
18:16:00:005 -> X -14033;Y -1755;Z 11144
18:16:00:025 -> X -8336;Y 1278;Z 7250
18:16:00:045 -> X -6935;Y -1568;Z 17756
18:16:00:066 -> X -13531;Y -2223;Z 12838
18:16:00:085 -> X -10090;Y 1098;Z 6364
18:16:00:106 -> X -6210;Y -955;Z 16839
18:16:00:135 -> X -12759;Y -2528;Z 14424
18:16:00:145 -> X -11915;Y 675;Z 6047
18:16:00:165 -> X -5567;Y -299;Z 15316
18:16:00:186 -> X -11932;Y -2749;Z 15721
18:16:00:205 -> X -13171;Y 478;Z 5586
18:16:00:225 -> X -4980;Y 453;Z 13462
18:16:00:246 -> X -11061;Y -2733;Z 16868
18:16:00:265 -> X -14049;Y 139;Z 6077
18:16:00:286 -> X -5079;Y 902;Z 11668
18:16:00:305 -> X -10112;Y -2673;Z 17599
18:16:00:325 -> X -14397;Y -370;Z 7018
18:16:00:345 -> X -5663;Y 1203;Z 10012
18:16:00:365 -> X -9088;Y -2400;Z 18042
18:16:00:385 -> X -14300;Y -949;Z 8494
18:16:00:405 -> X -6704;Y 1262;Z 8930
18:16:00:425 -> X -8342;Y -2181;Z 18108
18:16:00:446 -> X -13978;Y -1517;Z 10338
18:16:00:465 -> X -7702;Y 1338;Z 7698
18:16:00:485 -> X -7491;Y -1831;Z 18043
18:16:00:505 -> X -13738;Y -2023;Z 12060
18:16:00:525 -> X -9309;Y 1152;Z 6744
18:16:00:545 -> X -6575;Y -1240;Z 17355
18:16:00:566 -> X -13061;Y -2363;Z 13718
18:16:00:585 -> X -11072;Y 873;Z 6152
18:16:00:605 -> X -5845;Y -626;Z 16131
18:16:00:626 -> X -12372;Y -2670;Z 15109
18:16:00:647 -> X -12460;Y 623;Z 5602
18:16:00:665 -> X -5620;Y 41;Z 14455
18:16:00:686 -> X -11515;Y -2765;Z 16347
18:16:00:705 -> X -13651;Y 317;Z 5885
18:16:00:725 -> X -4981;Y 702;Z 12654
18:16:00:746 -> X -10639;Y -2726;Z 17149
18:16:00:765 -> X -14252;Y -54;Z 6344
18:16:00:786 -> X -5192;Y 1053;Z 11031
18:16:00:806 -> X -9762;Y -2629;Z 17850
18:16:00:826 -> X -14514;Y -586;Z 7522
18:16:00:846 -> X -5914;Y 1253;Z 9573
18:16:00:866 -> X -8835;Y -2377;Z 18188
18:16:00:886 -> X -14522;Y -1183;Z 9142
18:16:00:905 -> X -6759;Y 1422;Z 8346
18:16:00:926 -> X -7992;Y -2139;Z 18290
18:16:00:945 -> X -14237;Y -1675;Z 10824
18:16:00:965 -> X -8143;Y 1290;Z 7400
18:16:00:986 -> X -7070;Y -1717;Z 17941
18:16:01:006 -> X -13736;Y -2172;Z 12502
18:16:01:025 -> X -9732;Y 1125;Z 6512
18:16:01:045 -> X -6244;Y -1113;Z 17155
18:16:01:065 -> X -12992;Y -2461;Z 14033
18:16:01:086 -> X -11523;Y 830;Z 6028
18:16:01:106 -> X -5617;Y -480;Z 15829
18:16:01:125 -> X -12289;Y -2700;Z 15331
18:16:01:145 -> X -12783;Y 562;Z 5572
18:16:01:165 -> X -5061;Y 170;Z 14257
18:16:01:186 -> X -11499;Y -2793;Z 16438
18:16:01:205 -> X -13749;Y 310;Z 5813
18:16:01:225 -> X -4970;Y 731;Z 12509
18:16:01:246 -> X -10608;Y -2731;Z 17284
18:16:01:265 -> X -14255;Y -85;Z 6368
18:16:01:285 -> X -5216;Y 1072;Z 10886
18:16:01:306 -> X -9657;Y -2618;Z 17970
18:16:01:325 -> X -14537;Y -664;Z 7690
18:16:01:345 -> X -5966;Y 1274;Z 9392
18:16:01:365 -> X -8692;Y -2356;Z 18217
18:16:01:386 -> X -14339;Y -1268;Z 9553
18:16:01:405 -> X -7290;Y 1468;Z 7939
18:16:01:425 -> X -7926;Y -2077;Z 18243
18:16:01:446 -> X -14041;Y -1812;Z 11259
18:16:01:465 -> X -8441;Y 1299;Z 7161
18:16:01:486 -> X -6983;Y -1578;Z 17847
18:16:01:506 -> X -13471;Y -2276;Z 12925
18:16:01:525 -> X -10077;Y 1164;Z 6229
18:16:01:545 -> X -6259;Y -993;Z 16931
18:16:01:565 -> X -12684;Y -2574;Z 14475
18:16:01:585 -> X -11772;Y 890;Z 5722
18:16:01:605 -> X -5815;Y -360;Z 15421
18:16:01:626 -> X -11930;Y -2829;Z 15768
18:16:01:645 -> X -12942;Y 652;Z 5386
18:16:01:665 -> X -5310;Y 341;Z 13747
18:16:01:686 -> X -11122;Y -2785;Z 16735
